processid	sampleid	recordID	catalognum	fieldnum	institution_storing	collection_code	bin_uri	phylum_taxID	phylum_name	class_taxID	class_name	order_taxID	order_name	family_taxID	family_name	subfamily_taxID	subfamily_name	genus_taxID	genus_name	species_taxID	species_name	subspecies_taxID	subspecies_name	identification_provided_by	identification_method	identification_reference	tax_note	voucher_status	tissue_type	collection_event_id	collectors	collectiondate_start	collectiondate_end	collectiontime	collection_note	site_code	sampling_protocol	lifestage	sex	reproduction	habitat	associated_specimens	associated_taxa	extrainfo	notes	lat	lon	coord_source	coord_accuracy	coord_verbatim	elev	depth	elev_accuracy	depth_accuracy	country	province_state	region	sector	exactsite	image_ids	image_urls	media_descriptors	captions	copyright_holders	copyright_years	copyright_licenses	copyright_institutions	photographers	coord_verbatim
GBCM17197-19	MK887584	10878276	Ecy_Baikalsk_A9		Mined from GenBank, NCBI		BOLD:AAJ0287	20	Arthropoda	69	Malacostraca	326	Amphipoda	774726	Eulimnogammaridae	527072	Eulimnogammarinae	5286	Eulimnogammarus	8826	Eulimnogammarus cyaneus																									51.5288	104.151							Russia															
GBCM17199-19	MK887593	10878278	Ecy_Baikalskoe_B11		Mined from GenBank, NCBI		BOLD:AAJ0287	20	Arthropoda	69	Malacostraca	326	Amphipoda	774726	Eulimnogammaridae	527072	Eulimnogammarinae	5286	Eulimnogammarus	8826	Eulimnogammarus cyaneus																									55.3569	109.199							Russia															
GBCM17200-19	MK887594	10878279	Ecy_Baikalskoe_B12		Mined from GenBank, NCBI		BOLD:AAJ0287	20	Arthropoda	69	Malacostraca	326	Amphipoda	774726	Eulimnogammaridae	527072	Eulimnogammarinae	5286	Eulimnogammarus	8826	Eulimnogammarus cyaneus																									55.3569	109.199							Russia															
GBCM17209-19	MK887601	10878288	Ecy_Bolshie_Koty_2012_2K11		Mined from GenBank, NCBI		BOLD:AAJ0287	20	Arthropoda	69	Malacostraca	326	Amphipoda	774726	Eulimnogammaridae	527072	Eulimnogammarinae	5286	Eulimnogammarus	8826	Eulimnogammarus cyaneus																									51.9032	105.069							Russia															
GBCM17210-19	MK887602	10878289	Ecy_Bolshie_Koty_2012_2K13		Mined from GenBank, NCBI		BOLD:AAJ0287	20	Arthropoda	69	Malacostraca	326	Amphipoda	774726	Eulimnogammaridae	527072	Eulimnogammarinae	5286	Eulimnogammarus	8826	Eulimnogammarus cyaneus																									51.9032	105.069							Russia															
GBCM17213-19	MK887598	10878292	Ecy_Bolshie_Koty_2012_2K2		Mined from GenBank, NCBI		BOLD:AAJ0287	20	Arthropoda	69	Malacostraca	326	Amphipoda	774726	Eulimnogammaridae	527072	Eulimnogammarinae	5286	Eulimnogammarus	8826	Eulimnogammarus cyaneus																									51.9032	105.069							Russia															
GBCM17214-19	MK887599	10878293	Ecy_Bolshie_Koty_2012_2K3		Mined from GenBank, NCBI		BOLD:AAJ0287	20	Arthropoda	69	Malacostraca	326	Amphipoda	774726	Eulimnogammaridae	527072	Eulimnogammarinae	5286	Eulimnogammarus	8826	Eulimnogammarus cyaneus																									51.9032	105.069							Russia															
GBCM17216-19	MK887605	10878295	Ecy_Bolshie_Koty_2013_3K1		Mined from GenBank, NCBI		BOLD:AAJ0287	20	Arthropoda	69	Malacostraca	326	Amphipoda	774726	Eulimnogammaridae	527072	Eulimnogammarinae	5286	Eulimnogammarus	8826	Eulimnogammarus cyaneus																									51.9032	105.069							Russia															
GBCM17217-19	MK887613	10878296	Ecy_Bolshie_Koty_2013_3K11		Mined from GenBank, NCBI		BOLD:AAJ0287	20	Arthropoda	69	Malacostraca	326	Amphipoda	774726	Eulimnogammaridae	527072	Eulimnogammarinae	5286	Eulimnogammarus	8826	Eulimnogammarus cyaneus																									51.9032	105.069							Russia															
GBCM17218-19	MK887614	10878297	Ecy_Bolshie_Koty_2013_3K14		Mined from GenBank, NCBI		BOLD:AAJ0287	20	Arthropoda	69	Malacostraca	326	Amphipoda	774726	Eulimnogammaridae	527072	Eulimnogammarinae	5286	Eulimnogammarus	8826	Eulimnogammarus cyaneus																									51.9032	105.069							Russia															
GBCM17219-19	MK887615	10878298	Ecy_Bolshie_Koty_2013_3K15		Mined from GenBank, NCBI		BOLD:AAJ0287	20	Arthropoda	69	Malacostraca	326	Amphipoda	774726	Eulimnogammaridae	527072	Eulimnogammarinae	5286	Eulimnogammarus	8826	Eulimnogammarus cyaneus																									51.9032	105.069							Russia															
GBCM17220-19	MK887606	10878299	Ecy_Bolshie_Koty_2013_3K2		Mined from GenBank, NCBI		BOLD:AAJ0287	20	Arthropoda	69	Malacostraca	326	Amphipoda	774726	Eulimnogammaridae	527072	Eulimnogammarinae	5286	Eulimnogammarus	8826	Eulimnogammarus cyaneus																									51.9032	105.069							Russia															
GBCM17222-19	MK887608	10878301	Ecy_Bolshie_Koty_2013_3K5		Mined from GenBank, NCBI		BOLD:AAJ0287	20	Arthropoda	69	Malacostraca	326	Amphipoda	774726	Eulimnogammaridae	527072	Eulimnogammarinae	5286	Eulimnogammarus	8826	Eulimnogammarus cyaneus																									51.9032	105.069							Russia															
GBCM17225-19	MK887611	10878304	Ecy_Bolshie_Koty_2013_3K8		Mined from GenBank, NCBI		BOLD:AAJ0287	20	Arthropoda	69	Malacostraca	326	Amphipoda	774726	Eulimnogammaridae	527072	Eulimnogammarinae	5286	Eulimnogammarus	8826	Eulimnogammarus cyaneus																									51.9032	105.069							Russia															
GBCM17226-19	MK887612	10878305	Ecy_Bolshie_Koty_2013_3K9		Mined from GenBank, NCBI		BOLD:AAJ0287	20	Arthropoda	69	Malacostraca	326	Amphipoda	774726	Eulimnogammaridae	527072	Eulimnogammarinae	5286	Eulimnogammarus	8826	Eulimnogammarus cyaneus																									51.9032	105.069							Russia															
GBCM17232-19	MK887618	10878311	Ecy_Bolshoy_Ushkaniy_BU4		Mined from GenBank, NCBI		BOLD:AAJ0287	20	Arthropoda	69	Malacostraca	326	Amphipoda	774726	Eulimnogammaridae	527072	Eulimnogammarinae	5286	Eulimnogammarus	8826	Eulimnogammarus cyaneus																									53.8504	108.658							Russia															
GBCM17235-19	MK887621	10878314	Ecy_Bolshoy_Ushkaniy_BU8		Mined from GenBank, NCBI		BOLD:AAJ0287	20	Arthropoda	69	Malacostraca	326	Amphipoda	774726	Eulimnogammaridae	527072	Eulimnogammarinae	5286	Eulimnogammarus	8826	Eulimnogammarus cyaneus																									53.8504	108.658							Russia															
GBCM17247-19	MK887636	10878326	Ecy_Kotelnikovskyi_N6		Mined from GenBank, NCBI		BOLD:AAJ0287	20	Arthropoda	69	Malacostraca	326	Amphipoda	774726	Eulimnogammaridae	527072	Eulimnogammarinae	5286	Eulimnogammarus	8826	Eulimnogammarus cyaneus																									55.0667	109.107							Russia															
GBCM17248-19	MK887637	10878327	Ecy_Listvyanka_Y1		Mined from GenBank, NCBI		BOLD:AAJ0287	20	Arthropoda	69	Malacostraca	326	Amphipoda	774726	Eulimnogammaridae	527072	Eulimnogammarinae	5286	Eulimnogammarus	8826	Eulimnogammarus cyaneus																									51.8706	104.828							Russia															
GBCM17253-19	MK887639	10878332	Ecy_Listvyanka_Y7		Mined from GenBank, NCBI		BOLD:AAJ0287	20	Arthropoda	69	Malacostraca	326	Amphipoda	774726	Eulimnogammaridae	527072	Eulimnogammarinae	5286	Eulimnogammarus	8826	Eulimnogammarus cyaneus																									51.8706	104.828							Russia															
GBCM17255-19	MK887647	10878334	Ecy_Maloe_More_2012_2M13		Mined from GenBank, NCBI		BOLD:AAJ0287	20	Arthropoda	69	Malacostraca	326	Amphipoda	774726	Eulimnogammaridae	527072	Eulimnogammarinae	5286	Eulimnogammarus	8826	Eulimnogammarus cyaneus																									53.2036	107.344							Russia															
GBCM17257-19	MK887649	10878336	Ecy_Maloe_More_2012_2M15		Mined from GenBank, NCBI		BOLD:AAJ0287	20	Arthropoda	69	Malacostraca	326	Amphipoda	774726	Eulimnogammaridae	527072	Eulimnogammarinae	5286	Eulimnogammarus	8826	Eulimnogammarus cyaneus																									53.2036	107.344							Russia															
GBCM17258-19	MK887650	10878337	Ecy_Maloe_More_2012_2M16		Mined from GenBank, NCBI		BOLD:AAJ0287	20	Arthropoda	69	Malacostraca	326	Amphipoda	774726	Eulimnogammaridae	527072	Eulimnogammarinae	5286	Eulimnogammarus	8826	Eulimnogammarus cyaneus																									53.2036	107.344							Russia															
GBCM17259-19	MK887643	10878338	Ecy_Maloe_More_2012_2M4		Mined from GenBank, NCBI		BOLD:AAJ0287	20	Arthropoda	69	Malacostraca	326	Amphipoda	774726	Eulimnogammaridae	527072	Eulimnogammarinae	5286	Eulimnogammarus	8826	Eulimnogammarus cyaneus																									53.2036	107.344							Russia															
GBCM17266-19	MK887653	10878345	Ecy_Maloe_More_2013_3M3		Mined from GenBank, NCBI		BOLD:AAJ0287	20	Arthropoda	69	Malacostraca	326	Amphipoda	774726	Eulimnogammaridae	527072	Eulimnogammarinae	5286	Eulimnogammarus	8826	Eulimnogammarus cyaneus																									53.2036	107.344							Russia															
GBCM17267-19	MK887654	10878346	Ecy_Maloe_More_2013_3M4		Mined from GenBank, NCBI		BOLD:AAJ0287	20	Arthropoda	69	Malacostraca	326	Amphipoda	774726	Eulimnogammaridae	527072	Eulimnogammarinae	5286	Eulimnogammarus	8826	Eulimnogammarus cyaneus																									53.2036	107.344							Russia															
GBCM17269-19	MK887656	10878348	Ecy_Maloe_More_2013_3M6		Mined from GenBank, NCBI		BOLD:AAJ0287	20	Arthropoda	69	Malacostraca	326	Amphipoda	774726	Eulimnogammaridae	527072	Eulimnogammarinae	5286	Eulimnogammarus	8826	Eulimnogammarus cyaneus																									53.2036	107.344							Russia															
GBCM17271-19	MK887658	10878350	Ecy_Maloe_More_2013_3M8		Mined from GenBank, NCBI		BOLD:AAJ0287	20	Arthropoda	69	Malacostraca	326	Amphipoda	774726	Eulimnogammaridae	527072	Eulimnogammarinae	5286	Eulimnogammarus	8826	Eulimnogammarus cyaneus																									53.2036	107.344							Russia															
GBCM17272-19	MK887659	10878351	Ecy_Maloe_More_2013_3M9		Mined from GenBank, NCBI		BOLD:AAJ0287	20	Arthropoda	69	Malacostraca	326	Amphipoda	774726	Eulimnogammaridae	527072	Eulimnogammarinae	5286	Eulimnogammarus	8826	Eulimnogammarus cyaneus																									53.2036	107.344							Russia															
GBCM17273-19	MK887662	10878352	Ecy_Onguryon_Q1		Mined from GenBank, NCBI		BOLD:AAJ0287	20	Arthropoda	69	Malacostraca	326	Amphipoda	774726	Eulimnogammaridae	527072	Eulimnogammarinae	5286	Eulimnogammarus	8826	Eulimnogammarus cyaneus																									53.6169	107.617							Russia															
GBCM17277-19	MK887664	10878356	Ecy_Onguryon_Q3		Mined from GenBank, NCBI		BOLD:AAJ0287	20	Arthropoda	69	Malacostraca	326	Amphipoda	774726	Eulimnogammaridae	527072	Eulimnogammarinae	5286	Eulimnogammarus	8826	Eulimnogammarus cyaneus																									53.6169	107.617							Russia															
GBCM17281-19	MK887668	10878360	Ecy_Onguryon_Q7		Mined from GenBank, NCBI		BOLD:AAJ0287	20	Arthropoda	69	Malacostraca	326	Amphipoda	774726	Eulimnogammaridae	527072	Eulimnogammarinae	5286	Eulimnogammarus	8826	Eulimnogammarus cyaneus																									53.6169	107.617							Russia															
GBCM17288-19	MK887676	10878367	Ecy_Pokoiniki_Solnechnaya_H3		Mined from GenBank, NCBI		BOLD:AAJ0287	20	Arthropoda	69	Malacostraca	326	Amphipoda	774726	Eulimnogammaridae	527072	Eulimnogammarinae	5286	Eulimnogammarus	8826	Eulimnogammarus cyaneus																									54.0299	108.257							Russia															
GBCM17289-19	MK887677	10878368	Ecy_Pokoiniki_Solnechnaya_H4		Mined from GenBank, NCBI		BOLD:AAJ0287	20	Arthropoda	69	Malacostraca	326	Amphipoda	774726	Eulimnogammaridae	527072	Eulimnogammarinae	5286	Eulimnogammarus	8826	Eulimnogammarus cyaneus																									54.0299	108.257							Russia															
GBCM17293-19	MK887681	10878372	Ecy_Pokoiniki_Solnechnaya_H9		Mined from GenBank, NCBI		BOLD:AAJ0287	20	Arthropoda	69	Malacostraca	326	Amphipoda	774726	Eulimnogammaridae	527072	Eulimnogammarinae	5286	Eulimnogammarus	8826	Eulimnogammarus cyaneus																									54.0299	108.257							Russia															
GBCM17294-19	MK887687	10878373	Ecy_Port_Baikal_Pb11		Mined from GenBank, NCBI		BOLD:AAJ0287	20	Arthropoda	69	Malacostraca	326	Amphipoda	774726	Eulimnogammaridae	527072	Eulimnogammarinae	5286	Eulimnogammarus	8826	Eulimnogammarus cyaneus																									51.8707	104.812							Russia															
GBCM17297-19	MK887690	10878376	Ecy_Port_Baikal_Pb16		Mined from GenBank, NCBI		BOLD:AAJ0287	20	Arthropoda	69	Malacostraca	326	Amphipoda	774726	Eulimnogammaridae	527072	Eulimnogammarinae	5286	Eulimnogammarus	8826	Eulimnogammarus cyaneus																									51.8707	104.812							Russia															
GBCM17299-19	MK887692	10878378	Ecy_Port_Baikal_Pb19		Mined from GenBank, NCBI		BOLD:AAJ0287	20	Arthropoda	69	Malacostraca	326	Amphipoda	774726	Eulimnogammaridae	527072	Eulimnogammarinae	5286	Eulimnogammarus	8826	Eulimnogammarus cyaneus																									51.8707	104.812							Russia															
GBCM17301-19	MK887683	10878380	Ecy_Port_Baikal_Pb3		Mined from GenBank, NCBI		BOLD:AAJ0287	20	Arthropoda	69	Malacostraca	326	Amphipoda	774726	Eulimnogammaridae	527072	Eulimnogammarinae	5286	Eulimnogammarus	8826	Eulimnogammarus cyaneus																									51.8707	104.812							Russia															
GBCM17302-19	MK887684	10878381	Ecy_Port_Baikal_Pb5		Mined from GenBank, NCBI		BOLD:AAJ0287	20	Arthropoda	69	Malacostraca	326	Amphipoda	774726	Eulimnogammaridae	527072	Eulimnogammarinae	5286	Eulimnogammarus	8826	Eulimnogammarus cyaneus																									51.8707	104.812							Russia															
GBCM17304-19	MK887686	10878383	Ecy_Port_Baikal_Pb8		Mined from GenBank, NCBI		BOLD:AAJ0287	20	Arthropoda	69	Malacostraca	326	Amphipoda	774726	Eulimnogammaridae	527072	Eulimnogammarinae	5286	Eulimnogammarus	8826	Eulimnogammarus cyaneus																									51.8707	104.812							Russia															
GBCM17306-19	MK887699	10878385	Ecy_Severobaikalsk_S10		Mined from GenBank, NCBI		BOLD:AAJ0287	20	Arthropoda	69	Malacostraca	326	Amphipoda	774726	Eulimnogammaridae	527072	Eulimnogammarinae	5286	Eulimnogammarus	8826	Eulimnogammarus cyaneus																									55.6181	109.354							Russia															
GBCM17311-19	MK887695	10878390	Ecy_Severobaikalsk_S4		Mined from GenBank, NCBI		BOLD:AAJ0287	20	Arthropoda	69	Malacostraca	326	Amphipoda	774726	Eulimnogammaridae	527072	Eulimnogammarinae	5286	Eulimnogammarus	8826	Eulimnogammarus cyaneus																									55.6181	109.354							Russia															
GBCM17312-19	MK887696	10878391	Ecy_Severobaikalsk_S5		Mined from GenBank, NCBI		BOLD:AAJ0287	20	Arthropoda	69	Malacostraca	326	Amphipoda	774726	Eulimnogammaridae	527072	Eulimnogammarinae	5286	Eulimnogammarus	8826	Eulimnogammarus cyaneus																									55.6181	109.354							Russia															
GBCM17314-19	MK887698	10878393	Ecy_Severobaikalsk_S9		Mined from GenBank, NCBI		BOLD:AAJ0287	20	Arthropoda	69	Malacostraca	326	Amphipoda	774726	Eulimnogammaridae	527072	Eulimnogammarinae	5286	Eulimnogammarus	8826	Eulimnogammarus cyaneus																									55.6181	109.354							Russia															
GBCM17315-19	MK887704	10878394	Ecy_Solontsovyi_Sol2		Mined from GenBank, NCBI		BOLD:AAJ0287	20	Arthropoda	69	Malacostraca	326	Amphipoda	774726	Eulimnogammaridae	527072	Eulimnogammarinae	5286	Eulimnogammarus	8826	Eulimnogammarus cyaneus																									54.1168	108.285							Russia															
GBCM17317-19	MK887706	10878396	Ecy_Svyatoy_Nos_SN1		Mined from GenBank, NCBI		BOLD:AAJ0287	20	Arthropoda	69	Malacostraca	326	Amphipoda	774726	Eulimnogammaridae	527072	Eulimnogammarinae	5286	Eulimnogammarus	8826	Eulimnogammarus cyaneus																									53.6916	108.696							Russia															
GBCM17318-19	MK887714	10878397	Ecy_Svyatoy_Nos_SN10		Mined from GenBank, NCBI		BOLD:AAJ0287	20	Arthropoda	69	Malacostraca	326	Amphipoda	774726	Eulimnogammaridae	527072	Eulimnogammarinae	5286	Eulimnogammarus	8826	Eulimnogammarus cyaneus																									53.6916	108.696							Russia															
GBCM17325-19	MK887712	10878404	Ecy_Svyatoy_Nos_SN8		Mined from GenBank, NCBI		BOLD:AAJ0287	20	Arthropoda	69	Malacostraca	326	Amphipoda	774726	Eulimnogammaridae	527072	Eulimnogammarinae	5286	Eulimnogammarus	8826	Eulimnogammarus cyaneus																									53.6916	108.696							Russia															
GBCM17328-19	MK887716	10878407	Ecy_UlanNur_UN2		Mined from GenBank, NCBI		BOLD:AAJ0287	20	Arthropoda	69	Malacostraca	326	Amphipoda	774726	Eulimnogammaridae	527072	Eulimnogammarinae	5286	Eulimnogammarus	8826	Eulimnogammarus cyaneus																									52.8333	106.709							Russia															
GBCM17332-19	MK887720	10878411	Ecy_UlanNur_UN6		Mined from GenBank, NCBI		BOLD:AAJ0287	20	Arthropoda	69	Malacostraca	326	Amphipoda	774726	Eulimnogammaridae	527072	Eulimnogammarinae	5286	Eulimnogammarus	8826	Eulimnogammarus cyaneus																									52.8333	106.709							Russia															
GBCM17337-19	MK887733	10878416	Ecy_Zavorotnaya_Z11		Mined from GenBank, NCBI		BOLD:AAJ0287	20	Arthropoda	69	Malacostraca	326	Amphipoda	774726	Eulimnogammaridae	527072	Eulimnogammarinae	5286	Eulimnogammarus	8826	Eulimnogammarus cyaneus																									54.2839	108.468							Russia															
GBCM17339-19	MK887726	10878418	Ecy_Zavorotnaya_Z3		Mined from GenBank, NCBI		BOLD:AAJ0287	20	Arthropoda	69	Malacostraca	326	Amphipoda	774726	Eulimnogammaridae	527072	Eulimnogammarinae	5286	Eulimnogammarus	8826	Eulimnogammarus cyaneus																									54.2839	108.468							Russia															
GBCM17342-19	MK887729	10878421	Ecy_Zavorotnaya_Z7		Mined from GenBank, NCBI		BOLD:AAJ0287	20	Arthropoda	69	Malacostraca	326	Amphipoda	774726	Eulimnogammaridae	527072	Eulimnogammarinae	5286	Eulimnogammarus	8826	Eulimnogammarus cyaneus																									54.2839	108.468							Russia															
GBCMA2694-10	FJ756324	1528881	FJ756324		Mined from GenBank, NCBI		BOLD:AAJ0287	20	Arthropoda	69	Malacostraca	326	Amphipoda	774726	Eulimnogammaridae	527072	Eulimnogammarinae	5286	Eulimnogammarus	8826	Eulimnogammarus cyaneus																																	Russia															
GBCM17203-19	MK887587	10878282	Ecy_Baikalskoe_B2		Mined from GenBank, NCBI		BOLD:AAJ0287	20	Arthropoda	69	Malacostraca	326	Amphipoda	774726	Eulimnogammaridae	527072	Eulimnogammarinae	5286	Eulimnogammarus	8826	Eulimnogammarus cyaneus																									55.3569	109.199							Russia															
GBCM17204-19	MK887588	10878283	Ecy_Baikalskoe_B6		Mined from GenBank, NCBI		BOLD:AAJ0287	20	Arthropoda	69	Malacostraca	326	Amphipoda	774726	Eulimnogammaridae	527072	Eulimnogammarinae	5286	Eulimnogammarus	8826	Eulimnogammarus cyaneus																									55.3569	109.199							Russia															
GBCM17205-19	MK887589	10878284	Ecy_Baikalskoe_B7		Mined from GenBank, NCBI		BOLD:AAJ0287	20	Arthropoda	69	Malacostraca	326	Amphipoda	774726	Eulimnogammaridae	527072	Eulimnogammarinae	5286	Eulimnogammarus	8826	Eulimnogammarus cyaneus																									55.3569	109.199							Russia															
GBCM17206-19	MK887590	10878285	Ecy_Baikalskoe_B8		Mined from GenBank, NCBI		BOLD:AAJ0287	20	Arthropoda	69	Malacostraca	326	Amphipoda	774726	Eulimnogammaridae	527072	Eulimnogammarinae	5286	Eulimnogammarus	8826	Eulimnogammarus cyaneus																									55.3569	109.199							Russia															
GBCM17207-19	MK887591	10878286	Ecy_Baikalskoe_B9		Mined from GenBank, NCBI		BOLD:AAJ0287	20	Arthropoda	69	Malacostraca	326	Amphipoda	774726	Eulimnogammaridae	527072	Eulimnogammarinae	5286	Eulimnogammarus	8826	Eulimnogammarus cyaneus																									55.3569	109.199							Russia															
GBCM17211-19	MK887603	10878290	Ecy_Bolshie_Koty_2012_2K14		Mined from GenBank, NCBI		BOLD:AAJ0287	20	Arthropoda	69	Malacostraca	326	Amphipoda	774726	Eulimnogammaridae	527072	Eulimnogammarinae	5286	Eulimnogammarus	8826	Eulimnogammarus cyaneus																									51.9032	105.069							Russia															
GBCM17221-19	MK887607	10878300	Ecy_Bolshie_Koty_2013_3K4		Mined from GenBank, NCBI		BOLD:AAJ0287	20	Arthropoda	69	Malacostraca	326	Amphipoda	774726	Eulimnogammaridae	527072	Eulimnogammarinae	5286	Eulimnogammarus	8826	Eulimnogammarus cyaneus																									51.9032	105.069							Russia															
GBCM17234-19	MK887620	10878313	Ecy_Bolshoy_Ushkaniy_BU7		Mined from GenBank, NCBI		BOLD:AAJ0287	20	Arthropoda	69	Malacostraca	326	Amphipoda	774726	Eulimnogammaridae	527072	Eulimnogammarinae	5286	Eulimnogammarus	8826	Eulimnogammarus cyaneus																									53.8504	108.658							Russia															
GBCM17246-19	MK887635	10878325	Ecy_Kotelnikovskyi_N4		Mined from GenBank, NCBI		BOLD:AAJ0287	20	Arthropoda	69	Malacostraca	326	Amphipoda	774726	Eulimnogammaridae	527072	Eulimnogammarinae	5286	Eulimnogammarus	8826	Eulimnogammarus cyaneus																									55.0667	109.107							Russia															
GBCM17249-19	MK887640	10878328	Ecy_Listvyanka_Y10		Mined from GenBank, NCBI		BOLD:AAJ0287	20	Arthropoda	69	Malacostraca	326	Amphipoda	774726	Eulimnogammaridae	527072	Eulimnogammarinae	5286	Eulimnogammarus	8826	Eulimnogammarus cyaneus																									51.8706	104.828							Russia															
GBCM17251-19	MK887642	10878330	Ecy_Listvyanka_Y18		Mined from GenBank, NCBI		BOLD:AAJ0287	20	Arthropoda	69	Malacostraca	326	Amphipoda	774726	Eulimnogammaridae	527072	Eulimnogammarinae	5286	Eulimnogammarus	8826	Eulimnogammarus cyaneus																									51.8706	104.828							Russia															
GBCM17252-19	MK887638	10878331	Ecy_Listvyanka_Y2		Mined from GenBank, NCBI		BOLD:AAJ0287	20	Arthropoda	69	Malacostraca	326	Amphipoda	774726	Eulimnogammaridae	527072	Eulimnogammarinae	5286	Eulimnogammarus	8826	Eulimnogammarus cyaneus																									51.8706	104.828							Russia															
GBCM17256-19	MK887648	10878335	Ecy_Maloe_More_2012_2M14		Mined from GenBank, NCBI		BOLD:AAJ0287	20	Arthropoda	69	Malacostraca	326	Amphipoda	774726	Eulimnogammaridae	527072	Eulimnogammarinae	5286	Eulimnogammarus	8826	Eulimnogammarus cyaneus																									53.2036	107.344							Russia															
GBCM17261-19	MK887645	10878340	Ecy_Maloe_More_2012_2M9		Mined from GenBank, NCBI		BOLD:AAJ0287	20	Arthropoda	69	Malacostraca	326	Amphipoda	774726	Eulimnogammaridae	527072	Eulimnogammarinae	5286	Eulimnogammarus	8826	Eulimnogammarus cyaneus																									53.2036	107.344							Russia															
GBCM17262-19	MK887651	10878341	Ecy_Maloe_More_2013_3M1		Mined from GenBank, NCBI		BOLD:AAJ0287	20	Arthropoda	69	Malacostraca	326	Amphipoda	774726	Eulimnogammaridae	527072	Eulimnogammarinae	5286	Eulimnogammarus	8826	Eulimnogammarus cyaneus																									53.2036	107.344							Russia															
GBCM17263-19	MK887660	10878342	Ecy_Maloe_More_2013_3M11		Mined from GenBank, NCBI		BOLD:AAJ0287	20	Arthropoda	69	Malacostraca	326	Amphipoda	774726	Eulimnogammaridae	527072	Eulimnogammarinae	5286	Eulimnogammarus	8826	Eulimnogammarus cyaneus																									53.2036	107.344							Russia															
GBCM17265-19	MK887652	10878344	Ecy_Maloe_More_2013_3M2		Mined from GenBank, NCBI		BOLD:AAJ0287	20	Arthropoda	69	Malacostraca	326	Amphipoda	774726	Eulimnogammaridae	527072	Eulimnogammarinae	5286	Eulimnogammarus	8826	Eulimnogammarus cyaneus																									53.2036	107.344							Russia															
GBCM17275-19	MK887672	10878354	Ecy_Onguryon_Q11		Mined from GenBank, NCBI		BOLD:AAJ0287	20	Arthropoda	69	Malacostraca	326	Amphipoda	774726	Eulimnogammaridae	527072	Eulimnogammarinae	5286	Eulimnogammarus	8826	Eulimnogammarus cyaneus																									53.6169	107.617							Russia															
GBCM17279-19	MK887666	10878358	Ecy_Onguryon_Q5		Mined from GenBank, NCBI		BOLD:AAJ0287	20	Arthropoda	69	Malacostraca	326	Amphipoda	774726	Eulimnogammaridae	527072	Eulimnogammarinae	5286	Eulimnogammarus	8826	Eulimnogammarus cyaneus																									53.6169	107.617							Russia															
GBCM17280-19	MK887667	10878359	Ecy_Onguryon_Q6		Mined from GenBank, NCBI		BOLD:AAJ0287	20	Arthropoda	69	Malacostraca	326	Amphipoda	774726	Eulimnogammaridae	527072	Eulimnogammarinae	5286	Eulimnogammarus	8826	Eulimnogammarus cyaneus																									53.6169	107.617							Russia															
GBCM17282-19	MK887669	10878361	Ecy_Onguryon_Q8		Mined from GenBank, NCBI		BOLD:AAJ0287	20	Arthropoda	69	Malacostraca	326	Amphipoda	774726	Eulimnogammaridae	527072	Eulimnogammarinae	5286	Eulimnogammarus	8826	Eulimnogammarus cyaneus																									53.6169	107.617							Russia															
GBCM17285-19	MK887674	10878364	Ecy_Pokoiniki_shallow_bay_P2		Mined from GenBank, NCBI		BOLD:AAJ0287	20	Arthropoda	69	Malacostraca	326	Amphipoda	774726	Eulimnogammaridae	527072	Eulimnogammarinae	5286	Eulimnogammarus	8826	Eulimnogammarus cyaneus																									54.0118	108.243							Russia															
GBCM17287-19	MK887675	10878366	Ecy_Pokoiniki_Solnechnaya_H2		Mined from GenBank, NCBI		BOLD:AAJ0287	20	Arthropoda	69	Malacostraca	326	Amphipoda	774726	Eulimnogammaridae	527072	Eulimnogammarinae	5286	Eulimnogammarus	8826	Eulimnogammarus cyaneus																									54.0299	108.257							Russia															
GBCM17290-19	MK887678	10878369	Ecy_Pokoiniki_Solnechnaya_H6		Mined from GenBank, NCBI		BOLD:AAJ0287	20	Arthropoda	69	Malacostraca	326	Amphipoda	774726	Eulimnogammaridae	527072	Eulimnogammarinae	5286	Eulimnogammarus	8826	Eulimnogammarus cyaneus																									54.0299	108.257							Russia															
GBCM17296-19	MK887689	10878375	Ecy_Port_Baikal_Pb14		Mined from GenBank, NCBI		BOLD:AAJ0287	20	Arthropoda	69	Malacostraca	326	Amphipoda	774726	Eulimnogammaridae	527072	Eulimnogammarinae	5286	Eulimnogammarus	8826	Eulimnogammarus cyaneus																									51.8707	104.812							Russia															
GBCM17298-19	MK887691	10878377	Ecy_Port_Baikal_Pb17		Mined from GenBank, NCBI		BOLD:AAJ0287	20	Arthropoda	69	Malacostraca	326	Amphipoda	774726	Eulimnogammaridae	527072	Eulimnogammarinae	5286	Eulimnogammarus	8826	Eulimnogammarus cyaneus																									51.8707	104.812							Russia															
GBCM17300-19	MK887693	10878379	Ecy_Port_Baikal_Pb22		Mined from GenBank, NCBI		BOLD:AAJ0287	20	Arthropoda	69	Malacostraca	326	Amphipoda	774726	Eulimnogammaridae	527072	Eulimnogammarinae	5286	Eulimnogammarus	8826	Eulimnogammarus cyaneus																									51.8707	104.812							Russia															
GBCM17307-19	MK887700	10878386	Ecy_Severobaikalsk_S12		Mined from GenBank, NCBI		BOLD:AAJ0287	20	Arthropoda	69	Malacostraca	326	Amphipoda	774726	Eulimnogammaridae	527072	Eulimnogammarinae	5286	Eulimnogammarus	8826	Eulimnogammarus cyaneus																									55.6181	109.354							Russia															
